"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"BoGum’s MAMA week🎉
Well done host Bogummy🎙️
Looking forward for your new project🤍
cr:logo🙏#ParkBoGum… https://t.co/5XeOmnpRVK",FALSE,1,NA,2022-12-02 01:42:55,TRUE,NA,"1598492879911284737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wu20629112",0,FALSE,FALSE,NA,NA
"RT @mynameitsss: ENHYPEN x TXT 

#ENHYPENon2022MAMA #TXTonMAMA2022
#ENHYPEN #MAMA2022 #MAMAAWARDS https://t.co/IFRsFKxW5f",FALSE,0,NA,2022-12-02 01:42:55,FALSE,NA,"1598492877847691264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeonkookie9197",2,TRUE,FALSE,NA,NA
"RT @061313purple: Wow… BTS are truly legends😭👏
#MAMA2022 https://t.co/UpWw7nuxzB",FALSE,0,NA,2022-12-02 01:42:52,FALSE,NA,"1598492864937627649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweetesttwoshot",9739,TRUE,FALSE,NA,NA
"RT @Genius_kor: Let’s take a look at 5 highlights from the hottest K-Pop award show of the year, aka #MAMA2022, on Genius now!

#MAMAAWARDS…",FALSE,0,NA,2022-12-02 01:42:50,FALSE,NA,"1598492859543744512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ofilvwm",1110,TRUE,FALSE,NA,NA
"Check out my product! https://t.co/1pclVP9YAb
#PAKvsEng #wednesdaynetflix #MAMA2022 #WorldAIDSDay #MeghanMarkleisToxic #inflation",FALSE,0,NA,2022-12-02 01:42:22,FALSE,NA,"1598492742144909315",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NAREEKcouture",0,FALSE,FALSE,NA,NA
"RT @ddia__ryy: During MMA, I just refer him as ""Man that received many awards"" and after listen to his performance during MMA, I just think…",FALSE,0,NA,2022-12-02 01:42:12,FALSE,NA,"1598492696733450240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bera_76",66,TRUE,FALSE,NA,NA
"RT @CloutNewsMedia: BLACKPINK wins ""Best Female Group"" at the 2022 MAMA AWARDS.

#blackpink @blackpink #bornpink #jennie #rosé #lisa #jisoo…",FALSE,0,NA,2022-12-02 01:41:42,FALSE,NA,"1598492570849447936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Evelyn26263058",2246,TRUE,FALSE,NA,NA
"RT @trendymomreview: Our most popular deal right now is hot tonight! Score FREE socks at @Allbirds! Add ANY socks + ANY shoes &amp; the socks c…",FALSE,0,NA,2022-12-02 01:41:14,FALSE,NA,"1598492454709256192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","trendymomreview",2,TRUE,FALSE,NA,NA
"RT @allyjape: I recently visited @DPWorldUAE port operations, and to be honest i was totally impressed! I think we haven’t yet used our Dar…",FALSE,0,NA,2022-12-02 01:40:54,FALSE,NA,"1598492369950851072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Palilo11",47,TRUE,FALSE,NA,NA
"[Weekly Highlights]
@IVE_twt  won the 'Song of The Year' award at the Mnet Asia Music Awards (MAMA 2022).… https://t.co/YI6yM9Pdy6",FALSE,1,NA,2022-12-02 01:40:51,TRUE,NA,"1598492356566712320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imesha_kavi",0,FALSE,FALSE,NA,NA
"RT @jajannbywinter: ✨ GIFLY SNEAKERS ✨👟🛍
https://t.co/kdlzpKhi87

J-HOPE AT MAMA TODAY #MAMA2022 #TREASUREatMAMA2022 #SpotifyWrapped #MAMAA…",FALSE,0,NA,2022-12-02 01:40:31,FALSE,NA,"1598492274669019137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","levia_bee",138,TRUE,FALSE,NA,NA
"RT @lim_who: [2022 MAMA] Lim Young Woong X Monika - Our Blues, Our Life
#LimYoungWoong #OurBluesOurLife 
#イムヨンウン #lyw #MAMA2022

https://t.…",FALSE,0,NA,2022-12-02 01:39:30,FALSE,NA,"1598492017172295680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Greenhome0616",18,TRUE,FALSE,NA,NA
"RT @lim_who: [2022 MAMA] Lim Young Woong X Monika - If We Ever Meet Again 
#LimYoungWoong #IfWeEverMeetAgain 
#イムヨンウン #lyw #MAMA2022
https:…",FALSE,0,NA,2022-12-02 01:39:26,FALSE,NA,"1598492002999767040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Greenhome0616",17,TRUE,FALSE,NA,NA
"RT @mykpopshows: Find the best K-pop concerts near you 👇

📍 Upcoming concerts:
#MAMA2022, #ATEEZ, #GOT7 #JAYB, #THEROSE, #GOLDENCHILD, #BLA…",FALSE,0,NA,2022-12-02 01:39:18,FALSE,NA,"1598491970074443776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mare_nok",2,TRUE,FALSE,NA,NA
"RT @ghj3fp: 221129 MAMA AWARDS ♡

 #JO1 #제이오원 #MAMA #MAMA2022 #MAMAAWARDS https://t.co/bxuxAXuG1y",FALSE,0,NA,2022-12-02 01:38:55,FALSE,NA,"1598491872187539456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syoyawrld",64,TRUE,FALSE,NA,NA
"RT @voguesingapore: This month, the eyes stole the focus across the board, from Lisa's world tour glamour to Barbie Ferreira’s bleached bro…",FALSE,0,NA,2022-12-02 01:38:44,FALSE,NA,"1598491826641858563",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BANANA3424",992,TRUE,FALSE,NA,NA
"RT @voguesingapore: This month, the eyes stole the focus across the board, from Lisa's world tour glamour to Barbie Ferreira’s bleached bro…",FALSE,0,NA,2022-12-02 01:38:26,FALSE,NA,"1598491748799418369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LALS1A",992,TRUE,FALSE,NA,NA
"RT @061313purple: Wow… BTS are truly legends😭👏
#MAMA2022 https://t.co/UpWw7nuxzB",FALSE,0,NA,2022-12-02 01:38:06,FALSE,NA,"1598491666306199554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","97goldmkn",9739,TRUE,FALSE,NA,NA
"RT @voguesingapore: This month, the eyes stole the focus across the board, from Lisa's world tour glamour to Barbie Ferreira’s bleached bro…",FALSE,0,NA,2022-12-02 01:38:04,FALSE,NA,"1598491656319561728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PIYAWAN_KU",992,TRUE,FALSE,NA,NA
"RT @Kingjunghoseok2: JHOPE ranks #1 in the best dress up  artists in #MAMA2022 and he gets the ""bibigo culture&amp;style"" award.

#jhope 
#JUNG…",FALSE,0,NA,2022-12-02 01:38:02,FALSE,NA,"1598491651206422529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MilaSMuller18",118,TRUE,FALSE,NA,NA
"RT @mytreasurehobi: oh yeah felix and stray kids are insane 

#MAMA #MAMA2022 #MAMAAWARDS https://t.co/EZZJdb1968",FALSE,0,NA,2022-12-02 01:37:57,FALSE,NA,"1598491628775391238",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The8_dowoon",15,TRUE,FALSE,NA,NA
"RT @yokousho: Full English subbed cut about #JO1's thoughts for being Favorite Asian Artist in #MAMA2022 !

🐰This is the first time we got…",FALSE,0,NA,2022-12-02 01:37:36,FALSE,NA,"1598491540468690944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Imstar_sailor11",140,TRUE,FALSE,NA,NA
"RT @061313purple: Wow… BTS are truly legends😭👏
#MAMA2022 https://t.co/UpWw7nuxzB",FALSE,0,NA,2022-12-02 01:37:23,FALSE,NA,"1598491484625555457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minkooberry",9739,TRUE,FALSE,NA,NA
"RT @aman50037: #WorldAIDSDay    #WorldAIDSDay2022    Saint Ram Rahim Ji tells in his satsang that self-confidence increases by chanting the…",FALSE,0,NA,2022-12-02 01:37:04,FALSE,NA,"1598491406125117441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manikgarg48",1,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] @treasuremembers did JIKJIN tonight. You boys were just speechless at @MnetMAMA! 🔥🔥🔥 #TREASURE  #MAMA2022 #TRE…",FALSE,0,NA,2022-12-02 01:35:53,FALSE,NA,"1598491108639580160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","treasureveu",5931,TRUE,FALSE,NA,NA
"RT @987fm: Congratulations @Stray_Kids for winning the award for The Most Popular Group! @MnetMAMA #MAMA2022",FALSE,0,NA,2022-12-02 01:35:45,FALSE,NA,"1598491075559452672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Stay20181",352,TRUE,FALSE,NA,NA
"RT @jay_msia: [#JAY TWEET]

🐈‍⬛: Thank you for the past two years our ENGENEs😉 Take good care of us in the future too😘…",FALSE,0,NA,2022-12-02 01:35:38,FALSE,NA,"1598491044546740224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JC25LOVE",13,TRUE,FALSE,NA,NA
"RT @enhypenupdates: @ENHYPEN_members [ENG] 221201 

I really thank all our ENGENEs for the past 2 years 😉
In the future please take care of…",FALSE,0,NA,2022-12-02 01:35:13,FALSE,NA,"1598490941635330048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jane_macap1",290,TRUE,FALSE,NA,NA
"RT @shogetsu9339: We’re here! 

#bts #btsfanart #MAMA2022 https://t.co/wR1kvt0F1v",FALSE,0,NA,2022-12-02 01:35:06,FALSE,NA,"1598490913646542850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hopeefilm",526,TRUE,FALSE,NA,NA
"RT @allyjape: I recently visited @DPWorldUAE port operations, and to be honest i was totally impressed! I think we haven’t yet used our Dar…",FALSE,0,NA,2022-12-02 01:34:58,FALSE,NA,"1598490879295111168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Ibrahimself",47,TRUE,FALSE,NA,NA
"RT @Koreaboo: “Who’s The Guy With Orange Hair?”—A TREASURE Member Is Going Viral Among “2022 MAMA Awards” Viewers And We Totally Get Why

#…",FALSE,0,NA,2022-12-02 01:34:38,FALSE,NA,"1598490795354603520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MusaReyna",6316,TRUE,FALSE,NA,NA
"RT @lim_who: [2022 MAMA] Lim Young Woong X Monika - Our Blues, Our Life
#LimYoungWoong #OurBluesOurLife 
#イムヨンウン #lyw #MAMA2022

https://t.…",FALSE,0,NA,2022-12-02 01:34:05,FALSE,NA,"1598490657030819840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bagyeon57117596",18,TRUE,FALSE,NA,NA
"RT @weibomelons: [Hot search] #YEJI looks gorgeous and radiant on #MAMA2022 red carpet. https://t.co/yrInIjzICT",FALSE,0,NA,2022-12-02 01:34:01,FALSE,NA,"1598490637158187008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MIDZYAIDQ",127,TRUE,FALSE,NA,NA
"RT @lim_who: [2022 MAMA] Lim Young Woong X Monika - If We Ever Meet Again 
#LimYoungWoong #IfWeEverMeetAgain 
#イムヨンウン #lyw #MAMA2022
https:…",FALSE,0,NA,2022-12-02 01:33:59,FALSE,NA,"1598490630032076800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bagyeon57117596",17,TRUE,FALSE,NA,NA
"RT @Genius_kor: Let’s take a look at 5 highlights from the hottest K-Pop award show of the year, aka #MAMA2022, on Genius now!

#MAMAAWARDS…",FALSE,0,NA,2022-12-02 01:33:39,FALSE,NA,"1598490545109745669",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jactezza",1110,TRUE,FALSE,NA,NA
"RT @ChabaPur: Ailee The ONLY female SOLO to ever win the ""Best New Female Artist"" award at MAMA #MAMAAWARDS #MAMA2022 #MAMAAWARDS2022 #Aile…",FALSE,0,NA,2022-12-02 01:33:12,FALSE,NA,"1598490435261022211",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marikakkpopa",33,TRUE,FALSE,NA,NA
"RT @987fm: Congratulations @Stray_Kids for winning the award for The Most Popular Group! @MnetMAMA #MAMA2022",FALSE,0,NA,2022-12-02 01:33:09,FALSE,NA,"1598490419897454592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","katauy0089",352,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] @treasuremembers did JIKJIN tonight. You boys were just speechless at @MnetMAMA! 🔥🔥🔥 #TREASURE  #MAMA2022 #TRE…",FALSE,0,NA,2022-12-02 01:32:36,FALSE,NA,"1598490283750162432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","little_aiurs",5931,TRUE,FALSE,NA,NA
"RT @theseoulstory: [#2022MAMA] 📸 Yeo Jin Goo and Kim So Hyun 💞

#MAMA2022 @MnetMAMA https://t.co/lNSyq5pQEj",FALSE,0,NA,2022-12-02 01:32:30,FALSE,NA,"1598490258563375107",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mickeymaws7",517,TRUE,FALSE,NA,NA
"RT @unyazzn_913: 221129 Red Carpet
#StrayKids #스트레이키즈 #スキズ
#현진 #hyunjin #지성 #ハン #ヒョンジン #MAMA2022 #MAMAAWARDS2022 https://t.co/S5xfq6B8Ck",FALSE,0,NA,2022-12-02 01:32:06,FALSE,NA,"1598490157136728064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bch3rachaa",237,TRUE,FALSE,NA,NA
"RT @unyazzn_913: 221129 Red Carpet
#StrayKids #스트레이키즈 #スキズ
#현진 #hyunjin #지성 #ハン #ヒョンジン #MAMA2022 #MAMAAWARDS2022 https://t.co/S5xfq6B8Ck",FALSE,0,NA,2022-12-02 01:31:29,FALSE,NA,"1598490001007955968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hyunjinsblonde",237,TRUE,FALSE,NA,NA
"RT @987fm: Congratulations @Stray_Kids for winning the award for The Most Popular Group! @MnetMAMA #MAMA2022",FALSE,0,NA,2022-12-02 01:30:54,FALSE,NA,"1598489853691588608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arizaj5",352,TRUE,FALSE,NA,NA
"RT @LoveMySonBogum: Dear @BOGUMMY
The memory of #MAMA2022 with you in it, will stay in my mind for a long... long time, rent free😊

You set…",FALSE,0,NA,2022-12-02 01:30:43,FALSE,NA,"1598489808640552965",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","soo99168426",9,TRUE,FALSE,NA,NA
"RT @jplambur: @DeGhadFada U get to request for a flight ✈️ to Qatar 🇶🇦 #MAMA2022 #RacistRoyalFamily #SpotifyWrapped #tontawan_t",FALSE,0,NA,2022-12-02 01:30:12,FALSE,NA,"1598489676415131648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rita37726635",8,TRUE,FALSE,NA,NA
"Find the best K-pop concerts near you 👇

📍 Upcoming concerts:
#MAMA2022, #ATEEZ, #GOT7 #JAYB, #THEROSE,… https://t.co/Mx3f1y22Z2",FALSE,4,NA,2022-12-02 01:30:01,TRUE,NA,"1598489630608965635",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","mykpopshows",2,FALSE,FALSE,NA,NA
"RT @YMardochee: The history of Flooding black towns to make lakes. #SpotifyWrapped #wednesdaynetflix #PAKvsEng #RacistRoyalFamily #MAMA2022…",FALSE,0,NA,2022-12-02 01:29:59,FALSE,NA,"1598489622379925504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rita37726635",8,TRUE,FALSE,NA,NA
"RT @fancys21: 221129 WHEN I MOVE

#MAMA2022 #2022MAMAAWARDS #KARA #카라 https://t.co/1q1ajzQ2fx",FALSE,0,NA,2022-12-02 01:29:34,FALSE,NA,"1598489520227450881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","myparadise_o_O",36,TRUE,FALSE,NA,NA
"[Weekly Highlights]
@G_I_DLE appearance at the Mnet Asia Music Awards (MAMA 2022). 

 #MnetAsianMusicAwards… https://t.co/gtVxJwra2L",FALSE,0,NA,2022-12-02 01:28:53,TRUE,NA,"1598489348848377856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imesha_kavi",0,FALSE,FALSE,NA,NA
"RT @voguesingapore: This month, the eyes stole the focus across the board, from Lisa's world tour glamour to Barbie Ferreira’s bleached bro…",FALSE,0,NA,2022-12-02 01:28:33,FALSE,NA,"1598489263573970945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blinkiuulisajen",992,TRUE,FALSE,NA,NA
"RT @Koreaboo: BTS Suga's Iconic ”Yoongi, Marry Me” Meme Makes The Most Unexpected Appearance At The 2022 MAMA Awards

#MAMA2022 #MAMAAWARDS…",FALSE,0,NA,2022-12-02 01:28:26,FALSE,NA,"1598489232091250689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nerry123",116,TRUE,FALSE,NA,NA
"RT @lim_who: [2022 MAMA] Lim Young Woong X Monika - Our Blues, Our Life
#LimYoungWoong #OurBluesOurLife 
#イムヨンウン #lyw #MAMA2022

https://t.…",FALSE,0,NA,2022-12-02 01:28:18,FALSE,NA,"1598489201687003136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yZHkRDstMQ9jlB2",18,TRUE,FALSE,NA,NA
"RT @enhypenupdates: @ENHYPEN_members [ENG] 221201 

I really thank all our ENGENEs for the past 2 years 😉
In the future please take care of…",FALSE,0,NA,2022-12-02 01:28:02,FALSE,NA,"1598489132908482560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WalterL20403521",290,TRUE,FALSE,NA,NA
"RT @QurratuW: 🇲🇾 STAYS

Because #StrayKids  winning 3 awards at #MAMA2022 :

🏆 Worldwide Fans' Choice
🏆 Yogibo Chill Artist 
🏆 The Most Pop…",FALSE,0,NA,2022-12-02 01:28:01,FALSE,NA,"1598489128991354881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sghbinn__",58,TRUE,FALSE,NA,NA
"RT @Genius_kor: Let’s take a look at 5 highlights from the hottest K-Pop award show of the year, aka #MAMA2022, on Genius now!

#MAMAAWARDS…",FALSE,0,NA,2022-12-02 01:27:44,FALSE,NA,"1598489056371175426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhtmains",1110,TRUE,FALSE,NA,NA
"RT @Genius_kor: Let’s take a look at 5 highlights from the hottest K-Pop award show of the year, aka #MAMA2022, on Genius now!

#MAMAAWARDS…",FALSE,0,NA,2022-12-02 01:27:11,FALSE,NA,"1598488921302003712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","3_surerr",1110,TRUE,FALSE,NA,NA
"RT @WarnerMusicPH: 2022 is for GOT7 and Ahgases 😭💚

GOT7 winning Worldwide Fans’ Choice at #MAMA2022 Awards! 🥳 

#GOT7_NANANA #GOT7 #갓세븐 @G…",FALSE,0,NA,2022-12-02 01:27:10,FALSE,NA,"1598488914754502656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ahgase4ever_pt",12255,TRUE,FALSE,NA,NA
"RT @Kingjunghoseok2: JHOPE ranks #1 in the best dress up  artists in #MAMA2022 and he gets the ""bibigo culture&amp;style"" award.

#jhope 
#JUNG…",FALSE,0,NA,2022-12-02 01:26:45,FALSE,NA,"1598488811704549378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michi_hobi",118,TRUE,FALSE,NA,NA
"RT @UniversBTS_: 📰 Premios que o BTS recebeu no #MAMA2022: 

🏆 Worldwide Icon of The Year (Daesang)
🏆 Album of the Year (Daesang) 
🏆 Artist…",FALSE,0,NA,2022-12-02 01:26:37,FALSE,NA,"1598488776552185856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tjjsyn",614,TRUE,FALSE,NA,NA
"RT @WarnerMusicPH: 2022 is for GOT7 and Ahgases 😭💚

GOT7 winning Worldwide Fans’ Choice at #MAMA2022 Awards! 🥳 

#GOT7_NANANA #GOT7 #갓세븐 @G…",FALSE,0,NA,2022-12-02 01:26:36,FALSE,NA,"1598488772894928896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xzwjj1",12255,TRUE,FALSE,NA,NA
"RT @enhypenupdates: @ENHYPEN_members [ENG] 221201 

I really thank all our ENGENEs for the past 2 years 😉
In the future please take care of…",FALSE,0,NA,2022-12-02 01:25:45,FALSE,NA,"1598488560604418048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fee_twt",290,TRUE,FALSE,NA,NA
"RT @BackTheSoul: Prêmios que o @BTS_twt recebeu no #MAMA2022

🏆 Worldwide Icon of The Year (Daesang)
🏆 Album of the Year (Daesang) 
🏆 Artis…",FALSE,0,NA,2022-12-02 01:25:30,FALSE,NA,"1598488497534521345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bang_ts1397",67,TRUE,FALSE,NA,NA
"RT @ddia__ryy: During MMA, I just refer him as ""Man that received many awards"" and after listen to his performance during MMA, I just think…",FALSE,0,NA,2022-12-02 01:25:30,FALSE,NA,"1598488495840198656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ipsae920958561",66,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] @treasuremembers did JIKJIN tonight. You boys were just speechless at @MnetMAMA! 🔥🔥🔥 #TREASURE  #MAMA2022 #TRE…",FALSE,0,NA,2022-12-02 01:25:19,FALSE,NA,"1598488447668613121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TREASURE0792",5931,TRUE,FALSE,NA,NA
"RT @Kpop_Herald: [#2022MAMA] You are our future, J-Hope. Thank you for the amazing stages and making this night unforgettable, Hobi!💜💜💜 #JH…",FALSE,0,NA,2022-12-02 01:25:17,FALSE,NA,"1598488441763004416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","seephoriadipity",4933,TRUE,FALSE,NA,NA
"RT @voguesingapore: This month, the eyes stole the focus across the board, from Lisa's world tour glamour to Barbie Ferreira’s bleached bro…",FALSE,0,NA,2022-12-02 01:24:56,FALSE,NA,"1598488352411373568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manggaxixixi",992,TRUE,FALSE,NA,NA
"RT @lim_who: [2022 MAMA] Lim Young Woong X Monika - If We Ever Meet Again 
#LimYoungWoong #IfWeEverMeetAgain 
#イムヨンウン #lyw #MAMA2022
https:…",FALSE,0,NA,2022-12-02 01:24:30,FALSE,NA,"1598488242634252289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phq1oX0XmGzOA3j",17,TRUE,FALSE,NA,NA
"RT @lim_who: [2022 MAMA] Lim Young Woong X Monika - Our Blues, Our Life
#LimYoungWoong #OurBluesOurLife 
#イムヨンウン #lyw #MAMA2022

https://t.…",FALSE,0,NA,2022-12-02 01:24:27,FALSE,NA,"1598488230382690306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phq1oX0XmGzOA3j",18,TRUE,FALSE,NA,NA
"RT @yokousho: Full English subbed cut about #JO1's thoughts for being Favorite Asian Artist in #MAMA2022 !

🐰This is the first time we got…",FALSE,0,NA,2022-12-02 01:24:24,FALSE,NA,"1598488217715900416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","haisai_sho",140,TRUE,FALSE,NA,NA
"RT @official_jo1: [#金城碧海]
🤟🏻👅MAMA🌍JAM !! 

　ILOVE   YOU!!    😈　💋

#MAMA2022
#JO1 #KINJOSUKAI #스카이 https://t.co/vBgRcgpKxT",FALSE,0,NA,2022-12-02 01:24:04,FALSE,NA,"1598488133712384001",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","korikoriann",9071,TRUE,FALSE,NA,NA
"RT @BLACKPINKGLOBAL: CONGRATULATIONS @BLACKPINK 

#MAMA2022 https://t.co/hFMc4YoLNh",FALSE,0,NA,2022-12-02 01:23:39,FALSE,NA,"1598488031622987778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UlanCitraa",2332,TRUE,FALSE,NA,NA
"RT @weibomelons: [Hot search] 'Minji beauty' enters the entertainment hot search section as netizens once again get stunned by #MINJI's fre…",FALSE,0,NA,2022-12-02 01:23:29,FALSE,NA,"1598487989596098560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mymomoty",33,TRUE,FALSE,NA,NA
"RT @Koreaboo: “Who’s The Guy With Orange Hair?”—A TREASURE Member Is Going Viral Among “2022 MAMA Awards” Viewers And We Totally Get Why

#…",FALSE,0,NA,2022-12-02 01:23:09,FALSE,NA,"1598487906167185409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UlanCitraa",6316,TRUE,FALSE,NA,NA
"RT @weibomelons: [Hot search] 'Minji beauty' enters the entertainment hot search section as netizens once again get stunned by #MINJI's fre…",FALSE,0,NA,2022-12-02 01:22:21,FALSE,NA,"1598487703351611392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adoriesworld",33,TRUE,FALSE,NA,NA
"RT @sword061693: Trans: ""Oh, I was talking to a Japanese person who was at Kansai Airport who said he (i.e., #Bogum) stopped every single t…",FALSE,0,NA,2022-12-02 01:22:07,FALSE,NA,"1598487643108802560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimchifangirl",12,TRUE,FALSE,NA,NA
"RT @yk_11144: 2022 MAMA Red Carpet

#MAMA2022 
#황민현 #hwangminhyun #ファンミニョン
#김소현 #kimsohyun #キムソヒョン https://t.co/CbPVHVWcgw",FALSE,0,NA,2022-12-02 01:21:58,FALSE,NA,"1598487604881920002",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maker_Wanderer",168,TRUE,FALSE,NA,NA
